Hour,Month,Weekend,Holiday,Promotion,Reservations,Year,Day,DayOfYear,WeekOfYear,Lag_1_Day,Lag_7_Days,Rolling_7,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Weather_Rainy,Weather_Sunny
20,10,0,0,0,53,2023,31,304,44,4.0,13.0,13.0,False,False,False,False,True,False,False,True
21,10,0,0,0,53,2023,31,304,44,8.0,8.0,10.428571428571429,False,False,False,False,True,False,False,True
22,10,0,0,0,53,2023,31,304,44,0.0,4.0,1.4285714285714286,False,False,False,False,True,False,False,True
11,11,0,0,0,73,2023,1,305,44,10.0,6.0,5.285714285714286,False,False,False,False,False,True,False,False
12,11,0,0,0,73,2023,1,305,44,0.0,11.0,8.0,False,False,False,False,False,True,False,False
13,11,0,0,0,73,2023,1,305,44,12.0,18.0,11.857142857142858,False,False,False,False,False,True,False,False
14,11,0,0,0,73,2023,1,305,44,9.0,3.0,9.0,False,False,False,False,False,True,False,False
15,11,0,0,0,73,2023,1,305,44,5.0,9.0,6.285714285714286,False,False,False,False,False,True,False,False
16,11,0,0,0,73,2023,1,305,44,3.0,2.0,3.2857142857142856,False,False,False,False,False,True,False,False
17,11,0,0,0,73,2023,1,305,44,6.0,8.0,6.714285714285714,False,False,False,False,False,True,False,False
18,11,0,0,0,73,2023,1,305,44,14.0,17.0,11.285714285714286,False,False,False,False,False,True,False,False
19,11,0,0,0,73,2023,1,305,44,14.0,17.0,14.714285714285714,False,False,False,False,False,True,False,False
20,11,0,0,0,73,2023,1,305,44,11.0,20.0,11.714285714285714,False,False,False,False,False,True,False,False
21,11,0,0,0,73,2023,1,305,44,11.0,15.0,8.714285714285714,False,False,False,False,False,True,False,False
22,11,0,0,0,73,2023,1,305,44,4.0,4.0,1.5714285714285714,False,False,False,False,False,True,False,False
11,11,0,0,1,89,2023,2,306,44,0.0,0.0,5.285714285714286,False,False,False,True,False,False,False,False
12,11,0,0,1,89,2023,2,306,44,9.0,6.0,8.285714285714286,False,False,False,True,False,False,False,False
13,11,0,0,1,89,2023,2,306,44,11.0,9.0,11.0,False,False,False,True,False,False,False,False
14,11,0,0,1,89,2023,2,306,44,6.0,12.0,9.0,False,False,False,True,False,False,False,False
15,11,0,0,1,89,2023,2,306,44,7.0,0.0,6.714285714285714,False,False,False,True,False,False,False,False
16,11,0,0,1,89,2023,2,306,44,10.0,0.0,3.2857142857142856,False,False,False,True,False,False,False,False
17,11,0,0,1,89,2023,2,306,44,6.0,7.0,6.857142857142857,False,False,False,True,False,False,False,False
18,11,0,0,1,89,2023,2,306,44,11.0,5.0,12.0,False,False,False,True,False,False,False,False
19,11,0,0,1,89,2023,2,306,44,18.0,11.0,15.714285714285714,False,False,False,True,False,False,False,False
20,11,0,0,1,89,2023,2,306,44,11.0,6.0,13.428571428571429,False,False,False,True,False,False,False,False
21,11,0,0,1,89,2023,2,306,44,3.0,11.0,8.142857142857142,False,False,False,True,False,False,False,False
22,11,0,0,1,89,2023,2,306,44,5.0,1.0,1.8571428571428572,False,False,False,True,False,False,False,False
11,11,1,0,0,81,2023,3,307,44,0.0,9.0,4.428571428571429,False,False,False,False,False,False,False,True
12,11,1,0,0,81,2023,3,307,44,8.0,17.0,7.428571428571429,False,False,False,False,False,False,False,True
13,11,1,0,0,81,2023,3,307,44,3.0,22.0,9.428571428571429,False,False,False,False,False,False,False,True
14,11,1,0,0,81,2023,3,307,44,12.0,12.0,8.714285714285714,False,False,False,False,False,False,False,True
15,11,1,0,0,81,2023,3,307,44,3.0,12.0,6.0,False,False,False,False,False,False,False,True
16,11,1,0,0,81,2023,3,307,44,0.0,2.0,3.5714285714285716,False,False,False,False,False,False,False,True
17,11,1,0,0,81,2023,3,307,44,8.0,13.0,6.571428571428571,False,False,False,False,False,False,False,True
18,11,1,0,0,81,2023,3,307,44,10.0,17.0,11.0,False,False,False,False,False,False,False,True
19,11,1,0,0,81,2023,3,307,44,18.0,21.0,16.0,False,False,False,False,False,False,False,True
20,11,1,0,0,81,2023,3,307,44,18.0,20.0,13.142857142857142,False,False,False,False,False,False,False,True
21,11,1,0,0,81,2023,3,307,44,7.0,8.0,9.428571428571429,False,False,False,False,False,False,False,True
22,11,1,0,0,81,2023,3,307,44,3.0,0.0,3.7142857142857144,False,False,False,False,False,False,False,True
11,11,1,0,0,71,2023,4,308,44,3.0,6.0,4.0,False,True,False,False,False,False,False,True
12,11,1,0,0,71,2023,4,308,44,11.0,17.0,7.571428571428571,False,True,False,False,False,False,False,True
13,11,1,0,0,71,2023,4,308,44,11.0,17.0,8.571428571428571,False,True,False,False,False,False,False,True
14,11,1,0,0,71,2023,4,308,44,10.0,9.0,9.285714285714286,False,True,False,False,False,False,False,True
15,11,1,0,0,71,2023,4,308,44,7.0,7.0,6.0,False,True,False,False,False,False,False,True
16,11,1,0,0,71,2023,4,308,44,4.0,4.0,3.7142857142857144,False,True,False,False,False,False,False,True
17,11,1,0,0,71,2023,4,308,44,11.0,9.0,7.571428571428571,False,True,False,False,False,False,False,True
18,11,1,0,0,71,2023,4,308,44,10.0,12.0,12.428571428571429,False,True,False,False,False,False,False,True
19,11,1,0,0,71,2023,4,308,44,23.0,17.0,16.428571428571427,False,True,False,False,False,False,False,True
20,11,1,0,0,71,2023,4,308,44,18.0,17.0,13.142857142857142,False,True,False,False,False,False,False,True
21,11,1,0,0,71,2023,4,308,44,17.0,7.0,9.142857142857142,False,True,False,False,False,False,False,True
22,11,1,0,0,71,2023,4,308,44,13.0,0.0,4.285714285714286,False,True,False,False,False,False,False,True
11,11,0,0,1,27,2023,5,309,44,3.0,12.0,2.857142857142857,False,False,True,False,False,False,False,True
12,11,0,0,1,27,2023,5,309,44,18.0,3.0,8.142857142857142,False,False,True,False,False,False,False,True
13,11,0,0,1,27,2023,5,309,44,11.0,7.0,8.857142857142858,False,False,True,False,False,False,False,True
14,11,0,0,1,27,2023,5,309,44,13.0,10.0,9.714285714285714,False,False,True,False,False,False,False,True
15,11,0,0,1,27,2023,5,309,44,7.0,9.0,6.0,False,False,True,False,False,False,False,True
16,11,0,0,1,27,2023,5,309,44,5.0,3.0,4.142857142857143,False,False,True,False,False,False,False,True
17,11,0,0,1,27,2023,5,309,44,16.0,1.0,7.428571428571429,False,False,True,False,False,False,False,True
18,11,0,0,1,27,2023,5,309,44,22.0,17.0,12.0,False,False,True,False,False,False,False,True
19,11,0,0,1,27,2023,5,309,44,20.0,9.0,16.428571428571427,False,False,True,False,False,False,False,True
20,11,0,0,1,27,2023,5,309,44,17.0,13.0,13.142857142857142,False,False,True,False,False,False,False,True
21,11,0,0,1,27,2023,5,309,44,5.0,13.0,9.142857142857142,False,False,True,False,False,False,False,True
22,11,0,0,1,27,2023,5,309,44,4.0,1.0,5.0,False,False,True,False,False,False,False,True
11,11,0,0,0,79,2023,6,310,45,4.0,0.0,2.857142857142857,True,False,False,False,False,False,False,True
12,11,0,0,0,79,2023,6,310,45,7.0,4.0,9.285714285714286,True,False,False,False,False,False,False,True
13,11,0,0,0,79,2023,6,310,45,9.0,5.0,9.142857142857142,True,False,False,False,False,False,False,True
14,11,0,0,0,79,2023,6,310,45,13.0,5.0,10.0,True,False,False,False,False,False,False,True
15,11,0,0,0,79,2023,6,310,45,9.0,4.0,5.714285714285714,True,False,False,False,False,False,False,True
16,11,0,0,0,79,2023,6,310,45,6.0,1.0,5.285714285714286,True,False,False,False,False,False,False,True
17,11,0,0,0,79,2023,6,310,45,0.0,5.0,8.285714285714286,True,False,False,False,False,False,False,True
18,11,0,0,0,79,2023,6,310,45,14.0,3.0,11.714285714285714,True,False,False,False,False,False,False,True
19,11,0,0,0,79,2023,6,310,45,9.0,13.0,17.571428571428573,True,False,False,False,False,False,False,True
20,11,0,0,0,79,2023,6,310,45,13.0,4.0,13.714285714285714,True,False,False,False,False,False,False,True
21,11,0,0,0,79,2023,6,310,45,13.0,8.0,10.142857142857142,True,False,False,False,False,False,False,True
22,11,0,0,0,79,2023,6,310,45,6.0,0.0,5.142857142857143,True,False,False,False,False,False,False,True
11,11,0,0,0,60,2023,7,311,45,0.0,10.0,1.4285714285714286,False,False,False,False,True,False,False,True
12,11,0,0,0,60,2023,7,311,45,12.0,0.0,10.571428571428571,False,False,False,False,True,False,False,True
13,11,0,0,0,60,2023,7,311,45,7.0,12.0,9.571428571428571,False,False,False,False,True,False,False,True
14,11,0,0,0,60,2023,7,311,45,7.0,9.0,9.285714285714286,False,False,False,False,True,False,False,True
15,11,0,0,0,60,2023,7,311,45,2.0,5.0,5.0,False,False,False,False,True,False,False,True
16,11,0,0,0,60,2023,7,311,45,9.0,3.0,5.285714285714286,False,False,False,False,True,False,False,True
17,11,0,0,0,60,2023,7,311,45,11.0,6.0,8.142857142857142,False,False,False,False,True,False,False,True
18,11,0,0,0,60,2023,7,311,45,1.0,14.0,11.428571428571429,False,False,False,False,True,False,False,True
19,11,0,0,0,60,2023,7,311,45,21.0,14.0,17.857142857142858,False,False,False,False,True,False,False,True
20,11,0,0,0,60,2023,7,311,45,8.0,11.0,13.714285714285714,False,False,False,False,True,False,False,True
21,11,0,0,0,60,2023,7,311,45,15.0,11.0,10.714285714285714,False,False,False,False,True,False,False,True
22,11,0,0,0,60,2023,7,311,45,1.0,4.0,5.0,False,False,False,False,True,False,False,True
11,11,0,0,0,64,2023,8,312,45,0.0,0.0,1.7142857142857142,False,False,False,False,False,True,True,False
12,11,0,0,0,64,2023,8,312,45,9.0,9.0,11.142857142857142,False,False,False,False,False,True,True,False
13,11,0,0,0,64,2023,8,312,45,15.0,11.0,8.428571428571429,False,False,False,False,False,True,True,False
14,11,0,0,0,64,2023,8,312,45,4.0,6.0,8.857142857142858,False,False,False,False,False,True,True,False
15,11,0,0,0,64,2023,8,312,45,0.0,7.0,4.142857142857143,False,False,False,False,False,True,True,False
16,11,0,0,0,64,2023,8,312,45,3.0,10.0,4.0,False,False,False,False,False,True,True,False
17,11,0,0,0,64,2023,8,312,45,5.0,6.0,7.285714285714286,False,False,False,False,False,True,True,False
18,11,0,0,0,64,2023,8,312,45,12.0,11.0,9.857142857142858,False,False,False,False,False,True,True,False
19,11,0,0,0,64,2023,8,312,45,16.0,18.0,16.428571428571427,False,False,False,False,False,True,True,False
20,11,0,0,0,64,2023,8,312,45,11.0,11.0,12.714285714285714,False,False,False,False,False,True,True,False
21,11,0,0,0,64,2023,8,312,45,15.0,3.0,11.857142857142858,False,False,False,False,False,True,True,False
22,11,0,0,0,64,2023,8,312,45,3.0,5.0,4.285714285714286,False,False,False,False,False,True,True,False
11,11,0,0,1,67,2023,9,313,45,2.0,0.0,1.7142857142857142,False,False,False,True,False,False,True,False
12,11,0,0,1,67,2023,9,313,45,13.0,8.0,10.571428571428571,False,False,False,True,False,False,True,False
13,11,0,0,1,67,2023,9,313,45,3.0,3.0,9.285714285714286,False,False,False,True,False,False,True,False
14,11,0,0,1,67,2023,9,313,45,3.0,12.0,8.285714285714286,False,False,False,True,False,False,True,False
15,11,0,0,1,67,2023,9,313,45,1.0,3.0,3.7142857142857144,False,False,False,True,False,False,True,False
16,11,0,0,1,67,2023,9,313,45,1.0,0.0,4.285714285714286,False,False,False,True,False,False,True,False
17,11,0,0,1,67,2023,9,313,45,0.0,8.0,6.142857142857143,False,False,False,True,False,False,True,False
18,11,0,0,1,67,2023,9,313,45,0.0,10.0,10.142857142857142,False,False,False,True,False,False,True,False
19,11,0,0,1,67,2023,9,313,45,8.0,18.0,15.285714285714286,False,False,False,True,False,False,True,False
20,11,0,0,1,67,2023,9,313,45,4.0,18.0,10.714285714285714,False,False,False,True,False,False,True,False
21,11,0,0,1,67,2023,9,313,45,11.0,7.0,10.857142857142858,False,False,False,True,False,False,True,False
22,11,0,0,1,67,2023,9,313,45,0.0,3.0,4.285714285714286,False,False,False,True,False,False,True,False
11,11,1,0,1,50,2023,10,314,45,0.0,3.0,2.4285714285714284,False,False,False,False,False,False,False,True
12,11,1,0,1,50,2023,10,314,45,4.0,11.0,11.142857142857142,False,False,False,False,False,False,False,True
13,11,1,0,1,50,2023,10,314,45,9.0,11.0,10.285714285714286,False,False,False,False,False,False,False,True
14,11,1,0,1,50,2023,10,314,45,8.0,10.0,9.0,False,False,False,False,False,False,False,True
15,11,1,0,1,50,2023,10,314,45,0.0,7.0,3.142857142857143,False,False,False,False,False,False,False,True
16,11,1,0,1,50,2023,10,314,45,2.0,4.0,4.428571428571429,False,False,False,False,False,False,False,True
17,11,1,0,1,50,2023,10,314,45,0.0,11.0,6.428571428571429,False,False,False,False,False,False,False,True
18,11,1,0,1,50,2023,10,314,45,12.0,10.0,12.285714285714286,False,False,False,False,False,False,False,True
19,11,1,0,1,50,2023,10,314,45,10.0,23.0,14.714285714285714,False,False,False,False,False,False,False,True
20,11,1,0,1,50,2023,10,314,45,4.0,18.0,11.571428571428571,False,False,False,False,False,False,False,True
21,11,1,0,1,50,2023,10,314,45,0.0,17.0,10.714285714285714,False,False,False,False,False,False,False,True
22,11,1,0,1,50,2023,10,314,45,3.0,13.0,2.4285714285714284,False,False,False,False,False,False,False,True
11,11,1,0,0,51,2023,11,315,45,8.0,3.0,2.857142857142857,False,True,False,False,False,False,False,True
12,11,1,0,0,51,2023,11,315,45,15.0,18.0,10.428571428571429,False,True,False,False,False,False,False,True
13,11,1,0,0,51,2023,11,315,45,18.0,11.0,10.285714285714286,False,True,False,False,False,False,False,True
14,11,1,0,0,51,2023,11,315,45,15.0,13.0,8.142857142857142,False,True,False,False,False,False,False,True
15,11,1,0,0,51,2023,11,315,45,3.0,7.0,2.4285714285714284,False,True,False,False,False,False,False,True
16,11,1,0,0,51,2023,11,315,45,5.0,5.0,4.714285714285714,False,True,False,False,False,False,False,True
17,11,1,0,0,51,2023,11,315,45,13.0,16.0,5.428571428571429,False,True,False,False,False,False,False,True
18,11,1,0,0,51,2023,11,315,45,25.0,22.0,10.571428571428571,False,True,False,False,False,False,False,True
19,11,1,0,0,51,2023,11,315,45,19.0,20.0,14.857142857142858,False,True,False,False,False,False,False,True
20,11,1,0,0,51,2023,11,315,45,24.0,17.0,12.0,False,True,False,False,False,False,False,True
21,11,1,0,0,51,2023,11,315,45,16.0,5.0,11.142857142857142,False,True,False,False,False,False,False,True
22,11,1,0,0,51,2023,11,315,45,0.0,4.0,2.2857142857142856,False,True,False,False,False,False,False,True
11,11,0,0,1,69,2023,12,316,45,6.0,4.0,2.7142857142857144,False,False,True,False,False,False,False,True
12,11,0,0,1,69,2023,12,316,45,13.0,7.0,10.142857142857142,False,False,True,False,False,False,False,True
13,11,0,0,1,69,2023,12,316,45,11.0,9.0,11.0,False,False,True,False,False,False,False,True
14,11,0,0,1,69,2023,12,316,45,7.0,13.0,7.571428571428571,False,False,True,False,False,False,False,True
15,11,0,0,1,69,2023,12,316,45,2.0,9.0,2.0,False,False,True,False,False,False,False,True
16,11,0,0,1,69,2023,12,316,45,7.0,6.0,4.428571428571429,False,False,True,False,False,False,False,True
17,11,0,0,1,69,2023,12,316,45,9.0,0.0,6.857142857142857,False,False,True,False,False,False,False,True
18,11,0,0,1,69,2023,12,316,45,10.0,14.0,11.0,False,False,True,False,False,False,False,True
19,11,0,0,1,69,2023,12,316,45,21.0,9.0,16.142857142857142,False,False,True,False,False,False,False,True
20,11,0,0,1,69,2023,12,316,45,20.0,13.0,11.428571428571429,False,False,True,False,False,False,False,True
21,11,0,0,1,69,2023,12,316,45,8.0,13.0,11.285714285714286,False,False,True,False,False,False,False,True
22,11,0,0,1,69,2023,12,316,45,3.0,6.0,2.857142857142857,False,False,True,False,False,False,False,True
11,11,0,0,0,40,2023,13,317,46,3.0,0.0,2.7142857142857144,True,False,False,False,False,False,True,False
12,11,0,0,0,40,2023,13,317,46,5.0,12.0,8.714285714285714,True,False,False,False,False,False,True,False
13,11,0,0,0,40,2023,13,317,46,14.0,7.0,11.142857142857142,True,False,False,False,False,False,True,False
14,11,0,0,0,40,2023,13,317,46,9.0,7.0,6.857142857142857,True,False,False,False,False,False,True,False
15,11,0,0,0,40,2023,13,317,46,6.0,2.0,1.7142857142857142,True,False,False,False,False,False,True,False
16,11,0,0,0,40,2023,13,317,46,4.0,9.0,3.857142857142857,True,False,False,False,False,False,True,False
17,11,0,0,0,40,2023,13,317,46,10.0,11.0,5.428571428571429,True,False,False,False,False,False,True,False
18,11,0,0,0,40,2023,13,317,46,17.0,1.0,12.428571428571429,True,False,False,False,False,False,True,False
19,11,0,0,0,40,2023,13,317,46,18.0,21.0,14.857142857142858,True,False,False,False,False,False,True,False
20,11,0,0,0,40,2023,13,317,46,9.0,8.0,11.285714285714286,True,False,False,False,False,False,True,False
21,11,0,0,0,40,2023,13,317,46,14.0,15.0,10.285714285714286,True,False,False,False,False,False,True,False
22,11,0,0,0,40,2023,13,317,46,10.0,1.0,3.2857142857142856,True,False,False,False,False,False,True,False
11,11,0,0,0,60,2023,14,318,46,0.0,0.0,3.4285714285714284,False,False,False,False,True,False,True,False
12,11,0,0,0,60,2023,14,318,46,2.0,9.0,8.142857142857142,False,False,False,False,True,False,True,False
13,11,0,0,0,60,2023,14,318,46,8.0,15.0,10.0,False,False,False,False,True,False,True,False
14,11,0,0,0,60,2023,14,318,46,2.0,4.0,7.428571428571429,False,False,False,False,True,False,True,False
15,11,0,0,0,60,2023,14,318,46,0.0,0.0,2.7142857142857144,False,False,False,False,True,False,True,False
16,11,0,0,0,60,2023,14,318,46,5.0,3.0,3.4285714285714284,False,False,False,False,True,False,True,False
17,11,0,0,0,60,2023,14,318,46,1.0,5.0,5.142857142857143,False,False,False,False,True,False,True,False
18,11,0,0,0,60,2023,14,318,46,11.0,12.0,11.142857142857142,False,False,False,False,True,False,True,False
19,11,0,0,0,60,2023,14,318,46,12.0,16.0,14.142857142857142,False,False,False,False,True,False,True,False
20,11,0,0,0,60,2023,14,318,46,7.0,11.0,10.714285714285714,False,False,False,False,True,False,True,False
21,11,0,0,0,60,2023,14,318,46,8.0,15.0,8.857142857142858,False,False,False,False,True,False,True,False
22,11,0,0,0,60,2023,14,318,46,4.0,3.0,2.857142857142857,False,False,False,False,True,False,True,False
11,11,0,0,0,85,2023,15,319,46,5.0,2.0,3.5714285714285716,False,False,False,False,False,True,False,True
12,11,0,0,0,85,2023,15,319,46,5.0,13.0,7.285714285714286,False,False,False,False,False,True,False,True
13,11,0,0,0,85,2023,15,319,46,7.0,3.0,10.571428571428571,False,False,False,False,False,True,False,True
14,11,0,0,0,85,2023,15,319,46,8.0,3.0,8.857142857142858,False,False,False,False,False,True,False,True
15,11,0,0,0,85,2023,15,319,46,7.0,1.0,2.7142857142857144,False,False,False,False,False,True,False,True
16,11,0,0,0,85,2023,15,319,46,0.0,1.0,3.2857142857142856,False,False,False,False,False,True,False,True
17,11,0,0,0,85,2023,15,319,46,3.0,0.0,5.142857142857143,False,False,False,False,False,True,False,True
18,11,0,0,0,85,2023,15,319,46,3.0,0.0,11.142857142857142,False,False,False,False,False,True,False,True
19,11,0,0,0,85,2023,15,319,46,11.0,8.0,15.285714285714286,False,False,False,False,False,True,False,True
20,11,0,0,0,85,2023,15,319,46,7.0,4.0,12.428571428571429,False,False,False,False,False,True,False,True
